,song_id,input,reference,sm_baseline_output,sm_finetuned_output,lg_baseline_output,lg_finetuned_output
928,3146481,"Lay down on the ground
Or the horses will run you down
You're protected by your own softness
And when grandfather went
And had his heart attack in the snow
You saw him lay down for the horses of the Lord
Today is the day when people are on their way
To find a different land, a destination",So weary and small until they answer to the call,grandfather saw him lay down for the horses of the Lord Today is the day when people are on their,You're protected by your own softness,lay down on the ground Or the horses will run you down . when grandfather went and had his,But today I'm not the one to tell them where to go
929,3839433,"Now I will be just, I will be just one
Now that she's but, now that she's but gone
Used to be with your daughter
Used to be with your daughter
Oh, cannot breathe underwater
I cannot breathe, cannot breathe, cannot breathe
Oh, I came down for the summer
We would dream by the water","Oh, used to be with your daughter",I came down for the summer we would dream by the water by the summer we would dream by the,"I cannot breathe, cannot breathe, cannot breathe",now i will be just one now that she's but gone now that she's but,"Oh, we'd dream by the water"
930,6223780,"It's getting late, have you seen my mates?
Ma, tell me when the boys get here
It's seven o'clock, and I wanna rock
Wanna get a belly full of beer
My old man's drunker than a barrel full of monkeys
And my old lady, she don't care
My sister looks cute completely nude
With a handful of grease in her hair",Don't give us none of your aggravation,"old lady, she doesn't care her sister looks cute . ma, tell me when the",'Cause he's got a lot of,i want a belly full of beer my old man's drunker than a barrel,And my brother's drunker than a barrel full of monkeys
931,4491866,"An old Indian walked in off the great Colorado desert
He had a question
He said:
Who are these people?
What is this place?
Is this the greatest experiment in social equality
In the history of the whole human rat race
Or is it some kind of joke?",She was a raven-haired beauty,an old Indian walked in off the great Colorado desert He had a question He said: Who,Is it a joke? Is it a joke?,u.s. president barack obama has urged america to join,But the old Indian said:
932,3343211,"Stand or sit in front of your mirror
Take a deep breath
Hold it
And Exhale
She's been lonely for weeks, starting to think he doesn't care
They say “if you had better posture, then maybe he'd answer your prayers”
And now the times, when I see, the weight lift from the sides of her frown
She stands up too straight Lord, and gravity just brings them back down","A rumor, a tumor, is buried in the years","weight lift from the sides of her frown she stands up too straight Lord, and gravity brings them","She's been lonely for weeks, starting to think he doesn'","if you had better posture, then maybe he'd answer your prayers . if","She's been lonely for weeks, starting to think he's"
933,6779240,"There once was an answer out there, I swear
Tied to a bottle, I swear, I swear
And you can ask the Madonna if she cares, she cares
But she's hooked on the bottle, I swear, I swear
You know, you know it's the end of our sweet universe
You know, you know that we blame it on ourselves
I wanted to laugh it off
And I want to forget that I got caught",And I wanted to laugh it off,"I swear, I swear You know, you know that we blame it on ourselves I wanted to laugh",I want to forget that I got caught,"i swear it's the end of our sweet universe, i swear, i swear",But I got tangled up in a bottle
934,2894076,"Life is short
Filled with stuff
I don't know what for
I ain't had enough
I learned all I know
By the age of nine
But I could better myself
If I could only find",Some new kind of kick,I could better myself If I could only find anything I could get into by the age of nine,I could only find my way,life is short Filled with stuff i don't know what for i ain,I'd be a better person
935,6226655,"Up in the mountains way up high
There lived a boy who made a famous pie
His name was Mountain Boy. (Mountain Boy)
He feared no man, he feared no beast
And potted plants he feared the least, Mountain Boy. (It's Mountain Boy)
But in the valley far below
Where no one else dared to go, lived Valley Lad. (It's Mountain Boy and Valley Lad)
Valley lad was sly and quick",He grew great fruit that was his trick (Valley Lad and Special Fruit),there lived a boy who made a famous pie his name was Mountain Boy . but in,(It's Mountain Boy and Valley Lad),"mountain boy feared no man, he feared no beast and potted plants he",And mountain boy was a kind of liar and a
936,4936712,"Unhand me now
Unhand me now
Phasing light posts swinging on
Can you imagine us on it?
Never was a wanderer
I've loved, I'll love again
I'll love again
Hand in hand for now",We're flying without a wheel,Unhand me now Unhand me now Phasing light posts swinging on Can you imagine,I'll love again,i want to be a wanderer again i'll love again i'll,Hand in hand for now
937,1561812,"Wander slow
And your kisses chase
What must I do
If only for your warm embrace
For all they take
Must you complicate
And every little spider
That crawled up inside her",Is waiting for my phone call,kisses chase What must I do If only for your warm embrace For all they take Must you,I'm not gonna ever be able to do it,wander slow and your kisses chase . every little spider crawled inside her .,And made her a spider
938,3892990,"Oh if you want some loving, yeah
That I will give to you
If you want some hugging, baby
I can hug some too
All I want, baby
Is some part of you
Just a little of your affection
You know will see me through",'Cause you know you're my kind,"that I will give to you If you want some loving, baby I can hug some too All I","I'll give to you if you want some hugging, baby",the song is a cover of naomi campbell's 1987 album,If all I want is a little of you
939,2299166,"Alone and there's no tomorrow
I should have known all the pain and sorrow
I could only see your mind
Desperate measures for desperate times
I can't stand the pain
Assume your love
I still love you
The fact still remains",Time will tell,assume your love I still love you The fact still remains the fact still remains the fact that,But the truth still remains,alone and there's no tomorrow is a song about pain and sorrow . it',I still love you
